person_age;person_income;person_emp_length;loan_amnt;loan_int_rate;loan_percent_income;cb_person_cred_hist_length;dti_ratio;taxa_juros_alta;loan_grade_num;cb_default_flag;home_MORTGAGE;home_OTHER;home_OWN;home_RENT;intent_DEBTCONSOLIDATION;intent_EDUCATION;intent_HOMEIMPROVEMENT;intent_MEDICAL;intent_PERSONAL;intent_VENTURE;loan_status_real;loan_status_pred;probabilidade_default;risco_categoria;loan_intent;person_home_ownership
26;126000;3,0;11000;7,14;0,09;4;0,0873015873015873;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0144950713613408;Muito Baixo;PERSONAL;MORTGAGE
23;47496;7,0;3500;12,69;0,07;2;0,0736904160350345;1;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0,1334900667950478;Muito Baixo;EDUCATION;RENT
29;87600;4,0;12000;11,49;0,14;8;0,136986301369863;1;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0,142207218063363;Muito Baixo;PERSONAL;MORTGAGE
30;60000;5,0;7000;7,49;0,12;8;0,1166666666666666;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0191641074694273;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
23;38004;5,0;5000;6,91;0,13;2;0,1315650984106936;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0024784747255036;Muito Baixo;VENTURE;RENT
23;21000;3,0;10000;12,21;0,48;4;0,4761904761904761;1;2;0;0;0;0;1;0;0;0;0;1;0;1;1;0,9968435105682752;Muito Alto;PERSONAL;RENT
21;69000;0,0;15000;15,28;0,22;4;0,217391304347826;1;4;1;0;0;0;1;0;0;1;0;0;0;1;1;0,9993188950948826;Muito Alto;HOMEIMPROVEMENT;RENT
27;57240;4,0;15000;11,99;0,26;10;0,2620545073375262;1;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0,001767079622099;Muito Baixo;MEDICAL;OWN
23;30000;3,0;3800;5,79;0,13;3;0,1266666666666666;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,045274904516728;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
29;30000;3,0;6000;5,79;0,2;8;0,2;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0019399004633696;Muito Baixo;VENTURE;MORTGAGE
33;170004;17,0;12000;7,51;0,07;9;0,0705865744335427;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0205423270902528;Muito Baixo;PERSONAL;MORTGAGE
78;48000;41,0;3000;7,51;0,06;25;0,0625;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0115948592774452;Muito Baixo;MEDICAL;RENT
31;118320;1,0;24250;12,53;0,2;5;0,2049526707234618;1;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0,2491024264910341;Baixo;HOMEIMPROVEMENT;RENT
37;32000;4,0;10000;13,79;0,31;15;0,3125;1;3;0;0;0;0;1;1;0;0;0;0;0;1;1;0,9888621206522522;Muito Alto;DEBTCONSOLIDATION;RENT
31;25000;0,0;2400;14,42;0,1;8;0,096;1;4;1;0;0;1;0;1;0;0;0;0;0;0;0;0,0083122804169313;Muito Baixo;DEBTCONSOLIDATION;OWN
29;150000;14,0;12000;5,42;0,08;9;0,08;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0002202308830955;Muito Baixo;VENTURE;MORTGAGE
31;47000;6,0;20000;13,49;0,43;5;0,425531914893617;1;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0,4652902528452592;Moderado;MEDICAL;MORTGAGE
34;18000;4,0;2400;14,79;0,13;10;0,1333333333333333;1;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0,2326647315693908;Baixo;MEDICAL;RENT
26;55000;10,0;12000;12,42;0,22;3;0,2181818181818181;1;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0568923836765161;Muito Baixo;PERSONAL;RENT
25;36228;4,0;2500;7,66;0,07;2;0,0690073975930219;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0,0433698414481909;Muito Baixo;MEDICAL;RENT
23;50000;3,0;7000;13,48;0,14;2;0,14;1;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0,0405142745848332;Muito Baixo;VENTURE;MORTGAGE
24;30000;2,0;1500;14,22;0,05;4;0,05;1;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0,4285254813241055;Moderado;DEBTCONSOLIDATION;RENT
22;30000;0,0;9000;13,49;0,3;4;0,3;1;3;1;0;0;0;1;0;0;1;0;0;0;1;1;0,9920193354304898;Muito Alto;HOMEIMPROVEMENT;RENT
32;288000;8,0;25000;14,83;0,09;10;0,0868055555555555;1;4;1;1;0;0;0;1;0;0;0;0;0;1;1;0,9802391139650932;Muito Alto;DEBTCONSOLIDATION;MORTGAGE
24;70000;8,0;25000;9,62;0,36;2;0,3571428571428571;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0022094151923199;Muito Baixo;VENTURE;MORTGAGE
37;26500;11,0;2000;13,16;0,08;12;0,0754716981132075;1;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0,1053620892032837;Muito Baixo;MEDICAL;RENT
23;60000;7,0;21000;11,71;0,35;4;0,35;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0938413690856466;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
37;85000;3,0;10000;14,27;0,12;14;0,1176470588235294;1;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0633583586119583;Muito Baixo;EDUCATION;RENT
22;69000;1,0;17000;15,27;0,25;3;0,2463768115942029;1;3;0;1;0;0;0;0;1;0;0;0;0;1;0;0,1868194433442255;Muito Baixo;EDUCATION;MORTGAGE
36;30000;0,0;4000;17,99;0,13;15;0,1333333333333333;1;5;0;0;0;0;1;0;0;0;0;0;1;1;1;0,9127088989629214;Muito Alto;VENTURE;RENT
28;216000;12,0;15000;16,02;0,07;8;0,0694444444444444;1;4;1;1;0;0;0;0;0;0;0;0;1;0;0;0,1260150198972387;Muito Baixo;VENTURE;MORTGAGE
32;24000;4,0;3500;11,86;0,15;10;0,1458333333333333;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0661907914985845;Muito Baixo;MEDICAL;RENT
22;48000;1,0;4100;11,99;0,09;3;0,0854166666666666;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0827694772633338;Muito Baixo;DEBTCONSOLIDATION;RENT
26;73000;3,0;14400;13,8;0,2;3;0,1972602739726027;1;3;1;1;0;0;0;0;0;1;0;0;0;1;0;0,1519800135119258;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
22;78000;3,0;10000;12,42;0,13;2;0,1282051282051282;1;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0096064112502654;Muito Baixo;VENTURE;RENT
23;38000;0,0;7500;7,88;0,2;4;0,1973684210526315;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0492037749795088;Muito Baixo;MEDICAL;RENT
54;79864;5,0;1800;9,88;0,02;21;0,0225383151357307;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0,047165928289603;Muito Baixo;PERSONAL;MORTGAGE
34;53500;0,0;3200;6,76;0,06;10;0,0598130841121495;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0144695659366623;Muito Baixo;MEDICAL;RENT
27;76000;7,0;6400;10,65;0,08;7;0,0842105263157894;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0,1263624912776282;Muito Baixo;EDUCATION;MORTGAGE
27;105000;5,0;20000;11,48;0,19;6;0,1904761904761904;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0,044793423874714;Muito Baixo;EDUCATION;MORTGAGE
25;90000;6,0;15000;8,49;0,17;2;0,1666666666666666;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0352820950138155;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
25;43500;0,0;4500;6,76;0,1;2;0,1034482758620689;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0241594972045292;Muito Baixo;MEDICAL;RENT
36;32000;0,0;1200;7,14;0,04;16;0,0375;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0,0005348670026269;Muito Baixo;EDUCATION;OWN
31;30000;2,0;10000;8,63;0,33;5;0,3333333333333333;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0,988048298741782;Muito Alto;DEBTCONSOLIDATION;RENT
39;86000;19,0;6000;14,84;0,07;13;0,0697674418604651;1;4;1;0;0;0;1;0;0;1;0;0;0;0;0;0,1154358383550221;Muito Baixo;HOMEIMPROVEMENT;RENT
30;122000;11,0;11200;5,42;0,09;9;0,0918032786885245;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0058291971942279;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
24;18200;8,0;4500;8,94;0,25;2;0,2472527472527472;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0,9857917826994632;Muito Alto;EDUCATION;RENT
22;60000;6,0;3200;11,71;0,05;2;0,0533333333333333;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0628776945020246;Muito Baixo;MEDICAL;RENT
23;76500;3,0;18000;10,65;0,24;4;0,2352941176470588;0;2;0;0;0;0;1;1;0;0;0;0;0;1;0;0,0525086892450477;Muito Baixo;DEBTCONSOLIDATION;RENT
25;43000;5,0;10000;7,88;0,23;3;0,2325581395348837;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0447005356092317;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
23;66000;3,0;3000;5,99;0,05;2;0,0454545454545454;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0053763927640922;Muito Baixo;EDUCATION;RENT
40;55182;0,0;6000;6,99;0,11;13;0,1087311079699902;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0006741723229104;Muito Baixo;VENTURE;RENT
26;24856;0,0;3000;9,32;0,12;4;0,1206952043772127;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0,1602589326858074;Muito Baixo;DEBTCONSOLIDATION;RENT
28;73008;2,0;14000;12,73;0,19;6;0,1917598071444225;1;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0,1726249267437619;Muito Baixo;EDUCATION;MORTGAGE
24;60516;8,0;18000;11,26;0,3;4;0,297441998810232;1;2;0;0;1;0;0;1;0;0;0;0;0;1;0;0,096109222303453;Muito Baixo;DEBTCONSOLIDATION;OTHER
22;60000;1,0;4800;7,49;0,08;3;0,08;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0124295389388706;Muito Baixo;EDUCATION;MORTGAGE
29;80000;2,0;4500;6,76;0,06;10;0,05625;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0071799881291709;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
25;86000;3,0;8000;7,29;0,09;2;0,0930232558139534;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0251308305519984;Muito Baixo;EDUCATION;MORTGAGE
30;130500;1,0;25000;15,33;0,19;6;0,1915708812260536;1;4;0;1;0;0;0;1;0;0;0;0;0;1;1;0,9931356728231128;Muito Alto;DEBTCONSOLIDATION;MORTGAGE
22;33000;2,0;4500;7,88;0,14;3;0,1363636363636363;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0,1310867707720829;Muito Baixo;PERSONAL;RENT
29;250000;13,0;20000;13,79;0,08;8;0,08;1;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0,1240958341593429;Muito Baixo;EDUCATION;MORTGAGE
22;68670;5,0;20000;6,91;0,29;3;0,291247997670016;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0160835105205969;Muito Baixo;EDUCATION;MORTGAGE
23;75000;0,0;5000;14,65;0,07;4;0,0666666666666666;1;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0,0004738900840233;Muito Baixo;EDUCATION;OWN
22;36000;4,0;12000;11,71;0,33;2;0,3333333333333333;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0,2051212532352453;Baixo;MEDICAL;MORTGAGE
23;294000;6,0;15000;8,9;0,05;4;0,0510204081632653;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0644258054583937;Muito Baixo;EDUCATION;MORTGAGE
23;70200;3,0;5000;7,14;0,07;2;0,0712250712250712;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0119926955073265;Muito Baixo;MEDICAL;MORTGAGE
22;59004;3,0;5000;11,11;0,08;3;0,0847400176259236;1;2;0;0;0;0;1;0;1;0;0;0;0;1;0;0,0687927968364687;Muito Baixo;EDUCATION;RENT
28;65000;12,0;15000;9,99;0,23;10;0,2307692307692307;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0331846845715147;Muito Baixo;EDUCATION;MORTGAGE
25;115000;7,0;18000;7,51;0,16;2;0,1565217391304348;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,016893778335216;Muito Baixo;PERSONAL;MORTGAGE
25;48000;3,0;4800;10,74;0,1;4;0,1;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,066589042948006;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
26;105000;0,0;15000;8,94;0,14;4;0,1428571428571428;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0258946729779043;Muito Baixo;MEDICAL;MORTGAGE
26;33600;4,0;6000;10,71;0,18;3;0,1785714285714285;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0,2070387145514151;Baixo;DEBTCONSOLIDATION;RENT
31;83000;3,0;7500;7,66;0,09;10;0,0903614457831325;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,022744597456327;Muito Baixo;EDUCATION;MORTGAGE
25;100000;9,0;20000;13,06;0,2;2;0,2;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0,1314759390059116;Muito Baixo;HOMEIMPROVEMENT;RENT
32;108000;16,0;6125;5,99;0,06;5;0,0567129629629629;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0,0032276083684471;Muito Baixo;PERSONAL;RENT
28;47831;8,0;16000;13,85;0,33;7;0,3345110911333654;1;3;0;0;0;0;1;1;0;0;0;0;0;1;1;0,9920811159845836;Muito Alto;DEBTCONSOLIDATION;RENT
37;780000;9,0;7500;12,18;0,01;13;0,0096153846153846;1;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0029355254456663;Muito Baixo;VENTURE;RENT
26;34000;6,0;6000;12,69;0,18;4;0,1764705882352941;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0,350846653724516;Baixo;DEBTCONSOLIDATION;RENT
35;106000;8,0;15000;15,96;0,14;8;0,1415094339622641;1;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0,3918861369343722;Baixo;DEBTCONSOLIDATION;MORTGAGE
42;125000;5,0;35000;7,9;0,28;12;0,28;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0113989790666427;Muito Baixo;MEDICAL;MORTGAGE
26;21000;4,0;8000;13,79;0,38;2;0,3809523809523809;1;3;0;0;0;1;0;0;0;0;0;0;1;0;0;0,0009504904270958;Muito Baixo;VENTURE;OWN
31;88560;16,0;9000;7,29;0,1;8;0,1016260162601626;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0325160141134489;Muito Baixo;EDUCATION;MORTGAGE
23;63000;8,0;7300;7,49;0,12;2;0,1158730158730158;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0232532220951542;Muito Baixo;EDUCATION;MORTGAGE
24;123000;8,0;24250;12,87;0,2;4;0,1971544715447154;1;3;1;1;0;0;0;1;0;0;0;0;0;1;0;0,0404992708197512;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
21;104740;5,0;19200;11,99;0,18;3;0,1833110559480618;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0465905035167509;Muito Baixo;MEDICAL;MORTGAGE
28;54996;12,0;6400;7,49;0,12;5;0,1163720997890755;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0461297918465583;Muito Baixo;PERSONAL;MORTGAGE
45;65993;3,0;9000;14,59;0,14;15;0,1363781007076508;1;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0,2888017530300016;Baixo;EDUCATION;MORTGAGE
27;57500;0,0;5000;7,49;0,09;6;0,0869565217391304;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0596195118651003;Muito Baixo;MEDICAL;RENT
23;65000;3,0;14000;10,65;0,22;4;0,2153846153846154;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0485540742256179;Muito Baixo;PERSONAL;RENT
24;35200;1,0;4000;16,0;0,11;3;0,1136363636363636;1;4;1;0;0;0;1;0;0;0;1;0;0;1;1;0,9777267395049786;Muito Alto;MEDICAL;RENT
42;62000;26,0;10000;8,49;0,16;14;0,1612903225806451;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0017577559609069;Muito Baixo;VENTURE;RENT
25;31200;3,0;10000;9,91;0,32;4;0,3205128205128205;0;2;0;0;0;0;1;0;0;0;1;0;0;1;1;0,990760499676077;Muito Alto;MEDICAL;RENT
28;59000;2,0;14000;10,36;0,24;5;0,2372881355932203;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0022341012843976;Muito Baixo;VENTURE;MORTGAGE
33;88000;3,0;9000;14,54;0,1;9;0,1022727272727272;1;4;0;0;0;0;1;0;0;0;0;0;1;0;0;0,3919963161282756;Baixo;VENTURE;RENT
28;35000;12,0;12000;5,99;0,34;8;0,3428571428571428;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0386776302162427;Muito Baixo;EDUCATION;MORTGAGE
26;24000;10,0;5000;7,66;0,21;3;0,2083333333333333;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0,1000117234946986;Muito Baixo;MEDICAL;MORTGAGE
40;42996;15,0;15000;16,0;0,35;17;0,3488696622941669;1;4;1;0;0;1;0;0;1;0;0;0;0;0;0;0,0008751186793191;Muito Baixo;EDUCATION;OWN
21;45000;3,0;7200;9,38;0,16;4;0,16;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0599783522252046;Muito Baixo;PERSONAL;RENT
24;85100;3,0;15000;13,48;0,18;2;0,1762632197414806;1;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0,0674872951195103;Muito Baixo;EDUCATION;RENT
24;28800;1,0;8500;7,49;0,3;2;0,2951388888888889;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0,1037233579869733;Muito Baixo;DEBTCONSOLIDATION;RENT
24;59000;3,0;6800;12,53;0,12;4;0,1152542372881356;1;3;1;1;0;0;0;1;0;0;0;0;0;1;0;0,1534342741532232;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
25;84000;8,0;6000;10,62;0,07;4;0,0714285714285714;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0017136833583193;Muito Baixo;VENTURE;MORTGAGE
28;75000;6,0;10000;7,9;0,13;5;0,1333333333333333;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0,001070662541333;Muito Baixo;VENTURE;RENT
29;51000;8,0;25000;11,49;0,49;10;0,4901960784313725;1;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0,1486003708852875;Muito Baixo;PERSONAL;MORTGAGE
42;57000;4,0;15000;13,43;0,26;12;0,2631578947368421;1;3;1;0;0;0;1;0;0;0;1;0;0;0;0;0,1850649488438542;Muito Baixo;MEDICAL;RENT
24;51000;5,0;3600;7,14;0,07;2;0,0705882352941176;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0512329037842665;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
36;20000;0,0;5075;11,48;0,25;11;0,25375;1;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0,1660024161412258;Muito Baixo;PERSONAL;RENT
23;25000;0,0;5000;6,91;0,2;3;0,2;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0698866362504783;Muito Baixo;DEBTCONSOLIDATION;RENT
30;140000;6,0;5000;8,9;0,04;6;0,0357142857142857;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0487117717746428;Muito Baixo;PERSONAL;MORTGAGE
26;53000;3,0;2800;6,03;0,05;3;0,0528301886792452;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0006735512123025;Muito Baixo;VENTURE;MORTGAGE
26;97333;3,0;10000;5,99;0,1;2;0,102740077876979;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0,0001817243486684;Muito Baixo;HOMEIMPROVEMENT;OWN
34;187000;3,0;12000;7,9;0,06;10;0,0641711229946524;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0006536136766363;Muito Baixo;VENTURE;RENT
33;58000;0,0;14400;9,91;0,25;5;0,2482758620689655;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0020154725817321;Muito Baixo;VENTURE;RENT
23;59497;0,0;20000;16,0;0,29;3;0,3361514025917273;1;5;0;0;0;0;1;0;0;0;1;0;0;1;1;0,9998369287235748;Muito Alto;MEDICAL;RENT
24;58650;6,0;6300;14,91;0,09;2;0,1074168797953964;1;4;1;0;0;0;1;0;0;0;1;0;0;1;1;0,9951443812018054;Muito Alto;MEDICAL;RENT
29;480000;6,0;6500;5,42;0,01;9;0,0135416666666666;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0026972626806159;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
23;102000;7,0;25000;11,71;0,25;4;0,2450980392156862;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0779961899156275;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
26;45000;5,0;14650;7,49;0,33;2;0,3255555555555555;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,1157064264659502;Muito Baixo;PERSONAL;MORTGAGE
26;36000;3,0;3000;7,88;0,08;4;0,0833333333333333;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,1041357123363786;Muito Baixo;EDUCATION;RENT
22;39996;2,0;8000;7,14;0,2;4;0,2000200020002;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0,04106912591369;Muito Baixo;PERSONAL;RENT
31;41053;1,0;12000;7,49;0,29;7;0,2923050690570725;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0450925988049197;Muito Baixo;PERSONAL;MORTGAGE
26;157200;1,0;20000;12,18;0,13;3;0,1272264631043257;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0634061574830308;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
30;96000;4,0;14400;10,99;0,15;8;0,15;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0428432633495358;Muito Baixo;PERSONAL;RENT
26;80000;5,0;7000;13,22;0,09;2;0,0875;1;3;1;0;0;1;0;0;0;0;0;1;0;0;0;0,000403744087788;Muito Baixo;PERSONAL;OWN
27;74800;1,0;21000;10,59;0,28;7;0,2807486631016043;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0722171952087327;Muito Baixo;MEDICAL;MORTGAGE
23;65000;0,0;6000;9,63;0,09;3;0,0923076923076923;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0224958456065072;Muito Baixo;EDUCATION;RENT
22;110000;0,0;12000;7,14;0,11;2;0,109090909090909;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0059853374772356;Muito Baixo;EDUCATION;MORTGAGE
29;48000;3,0;9000;11,99;0,19;5;0,1875;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0,1160183050038491;Muito Baixo;EDUCATION;MORTGAGE
27;60000;6,0;10000;7,49;0,17;7;0,1666666666666666;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0314041249474033;Muito Baixo;PERSONAL;MORTGAGE
22;75000;7,0;8000;12,21;0,11;2;0,1066666666666666;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,1540172447508911;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
26;97188;7,0;16000;12,8;0,16;3;0,1646293781125241;1;4;0;0;0;0;1;0;0;0;0;0;1;0;0;0,3654626001781416;Baixo;VENTURE;RENT
28;20000;0,0;5000;8,59;0,25;7;0,25;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0,178729766888739;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
23;38667;2,0;4800;11,91;0,12;4;0,1241368608891302;1;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0,2971399011701918;Baixo;MEDICAL;MORTGAGE
42;110000;5,0;6000;8,9;0,05;14;0,0545454545454545;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,012872039922373;Muito Baixo;MEDICAL;RENT
23;97500;0,0;9600;10,37;0,1;3;0,0984615384615384;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0415097237262528;Muito Baixo;DEBTCONSOLIDATION;RENT
23;108000;7,0;4500;7,14;0,04;3;0,0416666666666666;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0117811153711938;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
23;55000;3,0;5400;11,99;0,1;2;0,0981818181818181;1;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0033451086633836;Muito Baixo;VENTURE;RENT
31;20000;5,0;5000;11,83;0,25;5;0,25;1;2;0;0;0;1;0;0;0;0;0;0;1;0;0;7,348241629727303e-05;Muito Baixo;VENTURE;OWN
25;34800;0,0;1000;13,98;0,03;3;0,028735632183908;1;3;1;0;0;0;1;0;0;0;1;0;0;0;0;0,0411671794147658;Muito Baixo;MEDICAL;RENT
29;51500;2,0;3200;14,96;0,06;7;0,062135922330097;1;4;1;0;0;0;1;0;1;0;0;0;0;1;1;0,9119091605271163;Muito Alto;EDUCATION;RENT
22;33000;6,0;8875;10,65;0,27;4;0,2689393939393939;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0027509333725299;Muito Baixo;VENTURE;MORTGAGE
24;55000;8,0;4800;6,92;0,09;3;0,0872727272727272;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0310279317484426;Muito Baixo;PERSONAL;RENT
25;73000;8,0;20000;13,12;0,27;4;0,273972602739726;1;4;1;1;0;0;0;0;0;0;0;1;0;1;0;0,278823936781926;Baixo;PERSONAL;MORTGAGE
45;38400;4,0;1000;14,72;0,03;12;0,0260416666666666;1;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0,2362832983324466;Baixo;DEBTCONSOLIDATION;RENT
24;100000;1,0;10200;12,99;0,1;4;0,102;1;3;1;0;0;0;1;0;0;0;0;1;0;0;0;0,0485678737211813;Muito Baixo;PERSONAL;RENT
26;51500;7,0;11000;10,99;0,21;3;0,2135922330097087;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,001543670887978;Muito Baixo;VENTURE;MORTGAGE
27;60000;2,0;8800;11,36;0,15;10;0,1466666666666666;1;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0,0504924559197084;Muito Baixo;HOMEIMPROVEMENT;RENT
22;23400;2,0;8000;8,59;0,34;2;0,3418803418803419;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0,9887548318570444;Muito Alto;MEDICAL;RENT
28;98000;6,0;4000;7,51;0,04;7;0,0408163265306122;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0,0231022610787905;Muito Baixo;EDUCATION;RENT
31;72000;15,0;1900;7,51;0,03;6;0,0263888888888888;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,019123819883389;Muito Baixo;MEDICAL;MORTGAGE
