person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,dti_ratio,taxa_juros_alta,loan_grade_num,cb_default_flag,home_MORTGAGE,home_OTHER,home_OWN,home_RENT,intent_DEBTCONSOLIDATION,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,loan_status_real,loan_status_pred,probabilidade_default,risco_categoria
28,21600,4.0,9750,15.31,0.45,10,0.4513888888888889,1,4,0,0,0,0,1,0,0,0,0,0,1,1,1,0.9960142722195094,Muito Alto
24,86000,0.0,20000,10.99,0.23,3,0.2325581395348837,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0.10736155359401474,Muito Baixo
22,45000,0.0,9000,11.48,0.2,4,0.2,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0020709401267804597,Muito Baixo
30,135000,8.0,32000,7.9,0.24,9,0.237037037037037,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.02133739792697836,Muito Baixo
29,40560,4.0,2700,10.0,0.07,8,0.0665680473372781,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.16555619539876243,Muito Baixo
23,138000,1.0,5000,14.91,0.04,4,0.036231884057971,1,4,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9987449039684805,Muito Alto
43,93000,7.0,7000,7.14,0.08,13,0.075268817204301,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.010253594124550083,Muito Baixo
28,48000,12.0,7000,11.36,0.15,9,0.1458333333333333,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.08240441016738473,Muito Baixo
22,32500,0.0,12000,11.49,0.37,3,0.3692307692307692,1,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0.9987815590165298,Muito Alto
36,31000,2.0,2500,8.9,0.08,13,0.0806451612903225,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.14576323787454093,Muito Baixo
23,95000,7.0,4500,6.92,0.05,3,0.0473684210526315,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.008046516221615629,Muito Baixo
33,120000,17.0,15000,5.79,0.13,9,0.125,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.00956071678320439,Muito Baixo
22,60000,6.0,12900,11.14,0.21,4,0.215,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.06514574307093764,Muito Baixo
37,48000,0.0,2500,9.62,0.05,12,0.0520833333333333,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.062370436700614935,Muito Baixo
27,70000,3.0,3000,7.68,0.04,10,0.0428571428571428,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.01922216969708238,Muito Baixo
23,50000,7.0,8000,16.02,0.16,3,0.16,1,4,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9870683257155266,Muito Alto
21,33000,4.0,5000,14.61,0.15,3,0.1515151515151515,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0010093375266400269,Muito Baixo
24,97000,2.0,22000,12.68,0.23,3,0.2268041237113402,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0.12262999051567257,Muito Baixo
25,185000,3.0,12000,5.79,0.06,3,0.0648648648648648,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0036766549161360066,Muito Baixo
27,58000,0.0,4600,13.99,0.08,10,0.0793103448275862,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0.11174003988135553,Muito Baixo
36,33996,12.0,8000,7.49,0.24,15,0.2353218025650076,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.23614059791317363,Baixo
26,66400,6.0,6000,7.29,0.09,4,0.0903614457831325,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.01834176089217267,Muito Baixo
28,62000,3.0,9300,11.72,0.15,5,0.15,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0.05988813209450556,Muito Baixo
39,24000,0.0,4800,7.49,0.2,16,0.2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.024123683737217082,Muito Baixo
33,36000,9.0,12000,7.29,0.33,6,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0.9938447082287718,Muito Alto
24,77385,6.0,9200,6.03,0.12,3,0.1188860890353427,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.014695168093998791,Muito Baixo
22,38117,0.0,13500,11.83,0.35,4,0.3541726788572028,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.17251756110449312,Muito Baixo
25,54000,6.0,7000,18.64,0.13,3,0.1296296296296296,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3689108258987093,Baixo
25,35000,2.0,7500,10.99,0.21,2,0.2142857142857142,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.04275669799875467,Muito Baixo
28,70000,0.0,12800,13.57,0.18,6,0.1828571428571428,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0651548059213129,Muito Baixo
34,67392,0.0,15000,13.85,0.22,5,0.2225783475783475,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0.14729641377471347,Muito Baixo
26,42000,0.0,4500,11.48,0.11,3,0.1071428571428571,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1256027886366483,Muito Baixo
25,59623,9.0,3400,10.99,0.05,2,0.0570249735840195,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0.266473163264727,Baixo
32,53200,13.0,5000,7.49,0.09,8,0.093984962406015,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.037908443847458305,Muito Baixo
26,48000,0.0,13000,11.26,0.27,3,0.2708333333333333,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.05828615757113658,Muito Baixo
24,90000,5.0,5000,9.99,0.06,3,0.0555555555555555,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0008125558878563032,Muito Baixo
23,75000,7.0,12000,12.53,0.16,3,0.16,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.09427693395891726,Muito Baixo
22,64260,6.0,9200,13.43,0.14,3,0.1431683784624961,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0917394710920853,Muito Baixo
29,72000,9.0,1000,7.68,0.01,6,0.0138888888888888,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.03938494617744721,Muito Baixo
23,60000,7.0,6000,9.45,0.1,2,0.1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.05373136661479793,Muito Baixo
26,32000,7.0,4800,12.61,0.15,3,0.15,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0.156301516532728,Muito Baixo
22,30000,6.0,6600,14.42,0.22,4,0.22,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0.22232399288078059,Baixo
24,88000,2.0,25000,18.84,0.28,2,0.2840909090909091,1,7,1,1,0,0,0,1,0,0,0,0,0,1,1,0.9999281508917365,Muito Alto
35,58570,8.0,11000,7.88,0.19,9,0.187809458767287,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.08345017452140548,Muito Baixo
45,48000,5.0,14400,8.49,0.3,15,0.3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.023928904294197584,Muito Baixo
28,48715,2.0,12000,12.87,0.25,5,0.2463306989633583,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0662041177860275,Muito Baixo
25,62000,3.0,20000,6.54,0.32,3,0.3225806451612903,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.982031900119415,Muito Alto
23,36000,4.0,12250,10.74,0.34,3,0.3402777777777778,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9927925958001454,Muito Alto
25,66000,9.0,25000,15.33,0.38,2,0.3787878787878788,1,4,1,0,0,0,1,0,0,0,0,0,1,1,1,0.9813777383045557,Muito Alto
28,85000,1.0,14400,9.07,0.17,8,0.1694117647058823,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.023964004955160968,Muito Baixo
27,45000,10.0,7600,14.59,0.17,7,0.1688888888888889,1,4,0,0,0,0,1,0,0,0,1,0,0,1,1,0.7548918795416522,Alto
35,95028,2.0,5000,14.42,0.05,6,0.0526160710527423,1,4,1,0,0,0,1,0,0,1,0,0,0,1,1,0.6354093281992793,Alto
23,27000,5.0,10000,10.99,0.37,2,0.3703703703703703,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9935108471041828,Muito Alto
23,110000,6.0,3000,14.22,0.03,3,0.0272727272727272,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0.031126440050600657,Muito Baixo
27,112548,11.0,24000,7.49,0.21,7,0.2132423499306962,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.03393375287423307,Muito Baixo
25,165000,0.0,25000,19.74,0.15,4,0.1515151515151515,1,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3659320686548471,Baixo
25,45600,7.0,13000,12.99,0.29,2,0.2850877192982456,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1135164706786861,Muito Baixo
58,72000,5.0,4500,10.99,0.06,18,0.0625,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.03839978159807599,Muito Baixo
26,29000,6.0,5000,12.99,0.17,2,0.1724137931034483,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0.20026459766875848,Baixo
24,96000,8.0,11000,5.99,0.11,2,0.1145833333333333,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0029323782980956777,Muito Baixo
30,100000,0.0,8000,7.29,0.08,8,0.08,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.00015995884934610284,Muito Baixo
36,24000,2.0,8000,13.61,0.33,14,0.3333333333333333,1,3,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9888935286243047,Muito Alto
22,77182,6.0,6800,13.22,0.09,3,0.0881034438081418,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0.12147264298702785,Muito Baixo
22,40000,7.0,10000,10.37,0.25,2,0.25,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.09199441408051652,Muito Baixo
32,36000,7.0,2600,7.49,0.07,8,0.0722222222222222,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.12346827800838006,Muito Baixo
22,41000,0.0,6000,11.86,0.15,2,0.1463414634146341,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.06461451507434585,Muito Baixo
23,65000,2.0,8000,14.72,0.12,2,0.123076923076923,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0.11168037217774703,Muito Baixo
25,40000,7.0,2100,6.03,0.05,2,0.0525,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.03274571191453587,Muito Baixo
24,113000,5.0,17950,11.99,0.16,4,0.1588495575221239,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.05767159967122115,Muito Baixo
22,73000,6.0,7000,7.49,0.1,2,0.0958904109589041,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0010778500482812195,Muito Baixo
25,32004,5.0,5000,14.35,0.16,3,0.1562304711911011,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0.46164981484522,Moderado
29,48000,2.0,5000,11.97,0.1,5,0.1041666666666666,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0.1608173181523934,Muito Baixo
31,38000,15.0,14400,8.94,0.38,7,0.3789473684210526,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.9986330033473682,Muito Alto
24,80000,2.0,2500,11.49,0.03,2,0.03125,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.03153454463505992,Muito Baixo
40,40008,20.0,12000,11.71,0.3,15,0.2999400119976004,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0004498612280547086,Muito Baixo
22,41196,6.0,6800,11.59,0.17,2,0.1650645693756675,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0.15324036677089903,Muito Baixo
22,67350,6.0,9600,14.96,0.14,4,0.1425389755011135,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0.15245289545229004,Muito Baixo
25,32000,1.0,1500,7.29,0.05,3,0.046875,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.13758710211297479,Muito Baixo
30,60000,0.0,6000,8.94,0.1,8,0.1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.031709526443445775,Muito Baixo
23,72000,2.0,9000,13.47,0.13,3,0.125,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0.07387215015756873,Muito Baixo
29,120000,2.0,7000,15.31,0.06,8,0.0583333333333333,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0.08842770563998528,Muito Baixo
25,62500,2.0,12000,16.77,0.19,4,0.192,1,4,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9986515360220287,Muito Alto
22,61500,3.0,10000,14.22,0.16,2,0.1626016260162601,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1422969227119412,Muito Baixo
23,92000,7.0,18000,12.68,0.2,2,0.1956521739130435,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0.037348032010673056,Muito Baixo
23,24000,4.0,5000,6.62,0.21,2,0.2083333333333333,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.12753550721887602,Muito Baixo
23,36000,7.0,6725,11.49,0.19,2,0.1868055555555555,1,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0.9763405591746163,Muito Alto
36,35000,2.0,7500,7.49,0.21,13,0.2142857142857142,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.034532306858696446,Muito Baixo
26,21600,0.0,5000,9.99,0.23,4,0.2314814814814814,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1314154343680385,Muito Baixo
26,30000,2.0,6000,6.54,0.2,2,0.2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.10510805593394885,Muito Baixo
22,36614,5.0,7000,9.99,0.19,4,0.191183700223958,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0.09780940067175924,Muito Baixo
25,32400,1.0,2000,14.35,0.06,2,0.0617283950617283,1,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.4438092460802336,Moderado
32,54000,9.0,13000,12.53,0.24,10,0.2407407407407407,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0.1683992993549328,Muito Baixo
26,75000,11.0,6000,14.96,0.08,3,0.08,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0.089733960739553,Muito Baixo
22,80750,1.0,24000,15.99,0.25,4,0.2972136222910216,1,4,0,1,0,0,0,0,0,0,1,0,0,1,1,0.9955497561848548,Muito Alto
28,61000,12.0,15000,13.99,0.25,7,0.2459016393442623,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0.13140391428657466,Muito Baixo
25,36499,1.0,4200,10.99,0.12,4,0.115071645798515,0,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0.7417652507713743,Alto
23,65000,5.0,2275,7.49,0.04,2,0.035,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.016512224709718068,Muito Baixo
30,62000,9.0,5000,13.11,0.08,8,0.0806451612903225,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0.12442307518605955,Muito Baixo
22,140000,4.0,15000,14.17,0.11,3,0.1071428571428571,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0.07560833580357411,Muito Baixo
27,84000,0.0,2500,14.59,0.03,9,0.0297619047619047,1,4,0,0,0,0,1,0,0,0,0,0,1,1,1,0.8677567071652935,Muito Alto
22,16094,2.0,5500,7.14,0.34,3,0.3417422641978377,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0.8717995710429287,Muito Alto
42,32000,5.0,10000,10.38,0.31,15,0.3125,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0.9968731888791221,Muito Alto
25,155000,9.0,18000,7.51,0.12,2,0.1161290322580645,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0076433083800405265,Muito Baixo
40,110000,14.0,5000,11.49,0.05,14,0.0454545454545454,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.03149157989738179,Muito Baixo
23,52000,5.0,4600,14.96,0.09,2,0.0884615384615384,1,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0.09889629556968536,Muito Baixo
23,52000,0.0,3000,5.99,0.06,2,0.0576923076923076,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0065232078809020376,Muito Baixo
30,165000,3.0,15000,13.92,0.09,9,0.0909090909090909,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0.041850112365556094,Muito Baixo
25,40000,9.0,2400,5.42,0.06,3,0.06,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.03151630741044534,Muito Baixo
22,66614,6.0,11000,17.99,0.14,2,0.1651304530579157,1,5,1,1,0,0,0,0,0,0,1,0,0,1,1,0.9933246442314669,Muito Alto
28,34000,12.0,3500,15.58,0.1,6,0.1029411764705882,1,4,0,1,0,0,0,0,0,0,1,0,0,1,1,0.9768038861120848,Muito Alto
28,40000,6.0,10500,14.27,0.26,6,0.2625,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1655586559423221,Muito Baixo
29,70000,6.0,7000,7.74,0.1,6,0.1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.03657262248136417,Muito Baixo
29,59004,0.0,4800,11.49,0.08,7,0.0813504169208867,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0.1696119426242717,Muito Baixo
30,54000,1.0,16000,17.99,0.3,10,0.2962962962962963,1,5,1,0,0,0,1,0,1,0,0,0,0,1,1,0.9901684073166988,Muito Alto
23,36000,0.0,10000,8.59,0.28,2,0.2777777777777778,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.07537976200702154,Muito Baixo
29,44004,7.0,10000,15.33,0.23,8,0.2272520679938187,1,4,1,0,0,0,1,0,0,0,0,1,0,1,0,0.4737966174446181,Moderado
31,82656,10.0,6000,12.09,0.07,9,0.0725900116144018,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0.03505965819898342,Muito Baixo
23,80000,7.0,10000,7.74,0.13,3,0.125,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.023912284737886865,Muito Baixo
26,75000,1.0,3000,9.63,0.04,3,0.04,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.06441642768083253,Muito Baixo
30,46000,1.0,12000,13.48,0.26,9,0.2608695652173913,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0.1392426836241619,Muito Baixo
25,35000,3.0,5000,10.36,0.14,3,0.1428571428571428,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.06485502674016988,Muito Baixo
27,30000,2.0,11500,10.36,0.38,6,0.3833333333333333,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0.9978439441849102,Muito Alto
33,84996,17.0,10000,8.0,0.12,10,0.1176525954162548,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.012381006332280578,Muito Baixo
28,47500,2.0,8500,7.88,0.18,10,0.1789473684210526,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.03699558753322088,Muito Baixo
48,130000,2.0,24000,9.91,0.18,15,0.1846153846153846,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.12516561472756912,Muito Baixo
29,42000,0.0,15000,14.25,0.36,9,0.3571428571428571,1,5,0,0,0,0,1,0,0,0,0,1,0,1,1,0.9981905023062208,Muito Alto
25,84000,0.0,4500,12.18,0.05,2,0.0535714285714285,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.07543100963324982,Muito Baixo
22,32400,4.0,4000,15.31,0.12,2,0.1234567901234567,1,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0.3613185662993944,Baixo
37,21600,4.0,3800,15.31,0.18,11,0.1759259259259259,1,4,0,0,0,0,1,0,0,0,1,0,0,1,1,0.544765722555669,Moderado
25,188000,9.0,25000,13.24,0.13,4,0.1329787234042553,1,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0.19618429010305438,Muito Baixo
30,32004,4.0,5500,8.0,0.17,8,0.1718535183102112,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.3707461059858578e-05,Muito Baixo
24,35004,9.0,10400,16.82,0.3,2,0.2971089018397897,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0.13687504486818647,Muito Baixo
39,76000,8.0,5000,6.03,0.07,14,0.0657894736842105,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.009978980999139835,Muito Baixo
27,60000,4.0,7200,8.9,0.12,7,0.12,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.05420340149446929,Muito Baixo
31,47000,10.0,23000,14.84,0.49,9,0.4893617021276595,1,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0.33113976943438905,Baixo
25,25000,3.0,3000,6.76,0.12,2,0.12,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0007230478684924108,Muito Baixo
24,25000,0.0,4400,6.76,0.18,2,0.176,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.034691639673880385,Muito Baixo
40,70000,6.0,18000,7.9,0.26,14,0.2571428571428571,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.017375125301117407,Muito Baixo
38,67000,6.0,13000,15.31,0.19,17,0.1940298507462686,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0.20727190037870102,Baixo
26,105000,6.0,12000,11.99,0.11,2,0.1142857142857142,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.08381863294407367,Muito Baixo
23,67476,5.0,25000,13.49,0.37,3,0.3705021044519533,1,3,1,1,0,0,0,0,0,1,0,0,0,1,1,0.9761139563626661,Muito Alto
34,91000,19.0,15000,10.99,0.16,10,0.1648351648351648,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0.00044298410292901297,Muito Baixo
29,30000,3.0,6000,5.79,0.2,6,0.2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.22295479154827239,Baixo
34,72000,6.0,5000,10.59,0.07,9,0.0694444444444444,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.02118746295633387,Muito Baixo
25,50000,9.0,10000,6.92,0.2,2,0.2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.03147521044725086,Muito Baixo
23,52000,7.0,5000,11.48,0.1,2,0.0961538461538461,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0.08904708482992497,Muito Baixo
24,85000,8.0,10000,10.37,0.12,4,0.1176470588235294,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.045966755114042156,Muito Baixo
28,65000,2.0,7200,13.98,0.11,8,0.1107692307692307,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0.043732891465220254,Muito Baixo
35,87550,3.0,28000,18.62,0.27,10,0.3198172472872644,1,6,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9989589270643625,Muito Alto
23,24000,0.0,2000,14.35,0.08,2,0.0833333333333333,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0.11092198320506275,Muito Baixo
29,44000,8.0,11000,7.29,0.25,6,0.25,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.004805658723372033,Muito Baixo
23,83300,0.0,25000,15.31,0.26,3,0.3001200480192076,1,4,0,1,0,0,0,0,0,0,1,0,0,1,1,0.9959057390213664,Muito Alto
39,30000,4.0,10375,8.9,0.35,13,0.3458333333333333,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1605303366005055,Muito Baixo
22,95000,2.0,24000,7.9,0.25,4,0.2526315789473684,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.01230640005838794,Muito Baixo
50,35880,0.0,4600,12.23,0.13,13,0.1282051282051282,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0.050011136549654917,Muito Baixo
24,40000,6.0,12000,13.49,0.3,2,0.3,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0.056790577870557024,Muito Baixo
40,36000,4.0,2000,13.57,0.06,12,0.0555555555555555,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0005807264960715132,Muito Baixo
25,108000,0.0,21000,11.71,0.19,4,0.1944444444444444,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.13172788689759066,Muito Baixo
25,70000,9.0,15000,16.02,0.21,4,0.2142857142857142,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0.16438699537939877,Muito Baixo
22,21000,4.0,3000,11.49,0.14,3,0.1428571428571428,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.22234741242968747,Baixo
25,67000,3.0,7000,8.94,0.1,2,0.1044776119402985,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.03058876719063907,Muito Baixo
24,90000,4.0,12000,9.91,0.13,2,0.1333333333333333,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.038246975564317186,Muito Baixo
29,115000,13.0,5000,6.03,0.04,9,0.0434782608695652,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0044257122684891095,Muito Baixo
22,9600,4.0,1200,10.37,0.13,2,0.125,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.3893272065492381,Baixo
42,60000,3.0,7200,5.79,0.12,11,0.12,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.01839564661997331,Muito Baixo
25,55000,1.0,6400,6.03,0.12,3,0.1163636363636363,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.02967219401745931,Muito Baixo
38,30132,4.0,3000,13.85,0.1,14,0.0995619275189167,1,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0.24041293121298932,Baixo
23,44000,1.0,5000,13.99,0.11,2,0.1136363636363636,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0.365931829373497,Baixo
48,30000,0.0,6000,12.42,0.2,12,0.2,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0.23612211477780604,Baixo
22,45000,0.0,4000,13.48,0.09,3,0.0888888888888888,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0.04333121745085648,Muito Baixo
22,22596,4.0,7500,9.76,0.33,4,0.3319171534784917,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9849643651197515,Muito Alto
22,30000,1.0,5500,12.53,0.18,4,0.1833333333333333,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.2785996305250145,Baixo
48,35004,14.0,3300,6.39,0.09,13,0.0942749400068563,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.022880519207961223,Muito Baixo
33,30784,7.0,9950,12.99,0.32,8,0.3232198544698544,1,3,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9933951273857585,Muito Alto
25,43000,9.0,15000,15.57,0.35,3,0.3488372093023256,1,4,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9931532511576489,Muito Alto
29,70004,0.0,12500,8.88,0.18,7,0.178561225072853,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.029457557252152336,Muito Baixo
32,54000,3.0,10975,7.66,0.2,7,0.2032407407407407,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.060261178394829536,Muito Baixo
30,33300,2.0,1600,7.4,0.05,5,0.048048048048048,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.054518249630148535,Muito Baixo
25,150000,6.0,5000,13.16,0.03,4,0.0333333333333333,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0.04431711861914515,Muito Baixo
26,67500,1.0,5000,12.18,0.07,3,0.074074074074074,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.04453105876610444,Muito Baixo
